Timestamp,Job Title,Company,Job URL,Reason
2026-09-19 08:12:12,DevOps Engineer,Coderound Ai,https://www.naukri.com/job-listings-devops-engineer-coderound-ai-bengaluru-2-to-4-years-250526502366?src=directSearch&sid=17898054851974157&xp=6&px=2,External company site
2026-09-19 08:12:14,DevOps Engineer,Accenture,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-bengaluru-2-to-5-years-200826932983,External company site
2026-09-19 08:12:17,DevOps Engineer,Accenture,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-bengaluru-2-to-5-years-200826932983?src=directSearch&sid=17898054851974157&xp=7&px=2,External company site
2026-09-19 08:12:20,DevOps Engineer,Koireader Technologies,https://www.naukri.com/job-listings-devops-engineer-koireader-technologies-bengaluru-2-to-6-years-070721500594,External company site
2026-09-19 08:12:23,DevOps Engineer,Koireader Technologies,https://www.naukri.com/job-listings-devops-engineer-koireader-technologies-bengaluru-2-to-6-years-070721500594?src=directSearch&sid=17898054851974157&xp=8&px=2,External company site
2026-09-19 08:12:26,DevOps Engineer,Axicorp,https://www.naukri.com/job-listings-devops-engineer-axicorp-bengaluru-2-to-6-years-200426500462,External company site
2026-09-19 08:12:29,DevOps Engineer,Axicorp,https://www.naukri.com/job-listings-devops-engineer-axicorp-bengaluru-2-to-6-years-200426500462?src=directSearch&sid=17898054851974157&xp=9&px=2,External company site
2026-09-19 08:12:32,DevOps Engineer,Prodigal,https://www.naukri.com/job-listings-devops-engineer-prodigal-bengaluru-2-to-5-years-120526501792,External company site
2026-09-19 08:12:35,DevOps Engineer,Prodigal,https://www.naukri.com/job-listings-devops-engineer-prodigal-bengaluru-2-to-5-years-120526501792?src=directSearch&sid=17898054851974157&xp=10&px=2,External company site
2026-09-19 08:12:37,Devops Engineer,Huawei Technologies,https://www.naukri.com/job-listings-devops-engineer-huawei-technologies-india-pvt-ltd-bengaluru-2-to-12-years-130126505377,External company site
2026-09-19 08:12:40,Devops Engineer,Huawei Technologies,https://www.naukri.com/job-listings-devops-engineer-huawei-technologies-india-pvt-ltd-bengaluru-2-to-12-years-130126505377?src=directSearch&sid=17898054851974157&xp=11&px=2,External company site
2026-09-19 08:12:43,Devops Engineer,Lyzr Ai,https://www.naukri.com/job-listings-devops-engineer-lyzr-ai-bengaluru-2-to-5-years-120126500313,External company site
2026-09-19 08:12:46,Devops Engineer,Lyzr Ai,https://www.naukri.com/job-listings-devops-engineer-lyzr-ai-bengaluru-2-to-5-years-120126500313?src=directSearch&sid=17898054851974157&xp=12&px=2,External company site
2026-09-19 08:12:49,DevOps Engineer,BNI,https://www.naukri.com/job-listings-devops-engineer-bni-bengaluru-2-to-5-years-010526502095,External company site
2026-09-19 08:12:52,DevOps Engineer,BNI,https://www.naukri.com/job-listings-devops-engineer-bni-bengaluru-2-to-5-years-010526502095?src=directSearch&sid=17898054851974157&xp=13&px=2,External company site
2026-09-19 08:12:55,DevOps / MLOps Engineer,Firstsense Technology,https://www.naukri.com/job-listings-devops-mlops-engineer-first-sense-technology-bengaluru-2-to-5-years-090824500438,External company site
2026-09-19 08:12:58,DevOps / MLOps Engineer,Firstsense Technology,https://www.naukri.com/job-listings-devops-mlops-engineer-first-sense-technology-bengaluru-2-to-5-years-090824500438?src=directSearch&sid=17898054851974157&xp=14&px=2,External company site
2026-09-19 08:13:00,Staff DevOps Engineer/SRE,Flexai,https://www.naukri.com/job-listings-staff-devops-engineer-sre-flexai-bengaluru-2-to-7-years-020326503383,External company site
2026-09-19 08:13:03,Staff DevOps Engineer/SRE,Flexai,https://www.naukri.com/job-listings-staff-devops-engineer-sre-flexai-bengaluru-2-to-7-years-020326503383?src=directSearch&sid=17898054851974157&xp=15&px=2,External company site
2026-09-19 08:13:23,DevOps Engineer,Railsfactory,https://www.naukri.com/job-listings-devops-engineer-railsfactory-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-150323500152,External company site
2026-09-19 08:13:26,DevOps Engineer,Railsfactory,https://www.naukri.com/job-listings-devops-engineer-railsfactory-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-150323500152?src=directSearch&sid=17898054851974157&xp=17&px=2,External company site
2026-09-19 08:13:29,Dev Ops Engineer,Tech Stalwart Solution,https://www.naukri.com/job-listings-dev-ops-engineer-tech-stalwart-solution-private-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-050225501433,External company site
2026-09-19 08:13:31,Dev Ops Engineer,Tech Stalwart Solution,https://www.naukri.com/job-listings-dev-ops-engineer-tech-stalwart-solution-private-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-050225501433?src=directSearch&sid=17898054851974157&xp=18&px=2,External company site
2026-09-19 08:13:34,IAM DevOps Engineer,Transtrack Aeroservices,https://www.naukri.com/job-listings-iam-devops-engineer-transtrack-aeroservices-private-limited-bengaluru-2-to-6-years-270726500724,External company site
2026-09-19 08:13:37,IAM DevOps Engineer,Transtrack Aeroservices,https://www.naukri.com/job-listings-iam-devops-engineer-transtrack-aeroservices-private-limited-bengaluru-2-to-6-years-270726500724?src=directSearch&sid=17898054851974157&xp=19&px=2,External company site
